VentaID,FechaVenta,DepartamentoVenta,ProvinciaVenta,DistritoVenta,EquipoVenta
140473,2016-10-06,lima,lima,independencia,Fuerza Oficina
140510,2016-10-06,lima,lima,independencia,Fuerza Oficina
140614,2016-10-10,lima,lima,santiago de surco,Fuerza Oficina
140619,2016-10-10,lima,lima,independencia,Fuerza Oficina
140678,2016-10-10,lima,lima,santiago de surco,Fuerza Oficina
140700,2016-10-11,lima,lima,independencia,Fuerza Oficina
140751,2016-10-12,lima,lima,santiago de surco,Fuerza Oficina
140815,2016-10-13,lima,lima,santiago de surco,Fuerza Oficina
140914,2016-10-17,lima,lima,santiago de surco,Fuerza Oficina
140926,2016-10-17,lima,lima,independencia,Fuerza Oficina
140986,2016-10-18,lima,lima,chorrillos,Fuerza Oficina
140991,2016-10-18,lima,lima,chorrillos,Fuerza Oficina
141001,2016-10-18,lima,lima,san juan de miraflores,Fuerza Oficina
141032,2016-10-18,lima,lima,santiago de surco,Fuerza Oficina
141057,2016-10-19,lima,lima,independencia,Fuerza Oficina
141126,2016-10-20,lima,lima,independencia,Fuerza Oficina
141128,2016-10-20,lima,lima,san miguel,Fuerza Oficina
141146,2016-10-20,lima,lima,san juan de miraflores,Fuerza Oficina
141157,2016-10-21,lima,lima,santiago de surco,Fuerza Oficina
141201,2016-10-21,lima,lima,san juan de miraflores,Fuerza Oficina
141213,2016-10-21,lima,lima,san juan de miraflores,Fuerza Oficina
141215,2016-10-21,lima,lima,independencia,Fuerza Oficina
141222,2016-10-21,lima,lima,independencia,Fuerza Oficina
141300,2016-10-24,lima,lima,san juan de miraflores,Fuerza Oficina
141302,2016-10-24,lima,lima,san juan de miraflores,Fuerza Oficina
141317,2016-10-24,lima,lima,santiago de surco,Fuerza Oficina
141363,2016-10-25,lima,lima,independencia,Fuerza Oficina
141442,2016-10-26,lima,lima,san juan de miraflores,Fuerza Oficina
141445,2016-10-26,lima,lima,chorrillos,Fuerza Oficina
141509,2016-10-27,lima,lima,independencia,Fuerza Oficina
141557,2016-10-27,lima,lima,independencia,Fuerza Oficina
141633,2016-10-28,lima,lima,san miguel,Fuerza Oficina
141644,2016-10-28,lima,lima,san juan de miraflores,Fuerza Oficina
141698,2016-10-29,lima,lima,chorrillos,Fuerza Oficina
141894,2016-10-31,lima,lima,independencia,Fuerza Oficina
141898,2016-10-31,lima,lima,san miguel,Fuerza Oficina
141925,2016-10-31,lima,lima,san juan de miraflores,Fuerza Oficina
141960,2016-10-31,lima,lima,independencia,Fuerza Oficina
141974,2016-10-31,lima,lima,san juan de miraflores,Fuerza Oficina
141982,2016-10-31,lima,lima,chorrillos,Fuerza Oficina
142003,2016-10-31,lima,lima,independencia,Fuerza Oficina
142034,2016-11-03,lima,lima,san juan de miraflores,Fuerza Oficina
142041,2016-11-03,lima,lima,santiago de surco,Fuerza Oficina
142067,2016-11-04,lima,lima,lurin,Fuerza Oficina
142161,2016-11-07,lima,lima,chorrillos,Fuerza Oficina
142186,2016-11-08,lima,lima,santiago de surco,Fuerza Oficina
142195,2016-11-08,lima,lima,independencia,Fuerza Oficina
142228,2016-11-08,lima,lima,independencia,Fuerza Oficina
142275,2016-11-09,lima,lima,san juan de miraflores,Fuerza Oficina
142356,2016-11-10,lima,lima,chorrillos,Fuerza Oficina
142370,2016-11-11,lima,lima,san juan de miraflores,Fuerza Oficina
142398,2016-11-11,lima,lima,chorrillos,Fuerza Oficina
142463,2016-11-14,lima,lima,independencia,Fuerza Oficina
142478,2016-11-14,lima,lima,independencia,Fuerza Oficina
142494,2016-11-14,lima,lima,santiago de surco,Fuerza Oficina
142603,2016-11-16,lima,lima,independencia,Fuerza Oficina
142609,2016-11-16,lima,lima,independencia,Fuerza Oficina
142703,2016-11-21,lima,lima,san miguel,Fuerza Oficina
142770,2016-11-22,lima,lima,santiago de surco,Fuerza Oficina
142772,2016-11-22,lima,cañete,san vicente de cañete,Fuerza Oficina
142779,2016-11-22,lima,lima,independencia,Fuerza Oficina
142791,2016-11-22,lima,lima,independencia,Fuerza Oficina
142792,2016-11-22,lima,cañete,san vicente de cañete,Fuerza Oficina
142812,2016-11-22,lima,lima,independencia,Fuerza Oficina
142889,2016-11-23,lima,lima,chorrillos,Fuerza Oficina
142890,2016-11-23,lima,lima,lurin,Fuerza Oficina
142891,2016-11-23,lima,lima,santiago de surco,Fuerza Oficina
142899,2016-11-23,lima,lima,independencia,Fuerza Oficina
142946,2016-11-24,lima,lima,chorrillos,Fuerza Oficina
142989,2016-11-24,lima,lima,independencia,Fuerza Oficina
142996,2016-11-24,lima,lima,independencia,Fuerza Oficina
143050,2016-11-25,lima,lima,chorrillos,Fuerza Oficina
143057,2016-11-25,lima,lima,independencia,Fuerza Oficina
143097,2016-11-25,lima,lima,chorrillos,Fuerza Oficina
143291,2016-11-29,lima,lima,san juan de miraflores,Fuerza Oficina
143306,2016-11-29,lima,lima,san juan de miraflores,Fuerza Oficina
143322,2016-11-29,lima,lima,chorrillos,Fuerza Oficina
143364,2016-11-29,lima,lima,san miguel,Fuerza Oficina
143400,2016-11-29,lima,lima,independencia,Fuerza Oficina
143517,2016-11-30,lima,lima,san juan de miraflores,Fuerza Oficina
143538,2016-11-30,lima,lima,independencia,Fuerza Oficina
143564,2016-11-30,lima,lima,san juan de miraflores,Fuerza Oficina
143605,2016-11-30,lima,lima,san miguel,Fuerza Oficina
143608,2016-11-30,lima,lima,san miguel,Fuerza Oficina
143619,2016-11-30,lima,lima,chorrillos,Fuerza Oficina
143622,2016-11-30,lima,lima,san miguel,Fuerza Oficina
143629,2016-11-30,lima,lima,san juan de miraflores,Fuerza Oficina
143631,2016-11-30,lima,lima,independencia,Fuerza Oficina
143673,2016-11-30,lima,lima,santiago de surco,Fuerza Oficina
143705,2016-11-30,lima,lima,chorrillos,Fuerza Oficina
143719,2016-11-30,lima,lima,san juan de miraflores,Fuerza Oficina
143783,2016-12-05,lima,cañete,san vicente de cañete,Fuerza Oficina
143846,2016-12-06,lima,lima,independencia,Fuerza Oficina
143860,2016-12-06,lima,lima,chorrillos,Fuerza Oficina
143863,2016-12-06,lima,lima,san miguel,Fuerza Oficina
143869,2016-12-06,lima,lima,chorrillos,Fuerza Oficina
143896,2016-12-06,lima,lima,independencia,Fuerza Oficina
143902,2016-12-07,lima,cañete,san vicente de cañete,Fuerza Oficina
144019,2016-12-09,lima,cañete,san vicente de cañete,Fuerza Oficina
144033,2016-12-10,lima,lima,chorrillos,Fuerza Oficina
144034,2016-12-10,lima,lima,santiago de surco,Fuerza Oficina
144036,2016-12-10,lima,lima,chorrillos,Fuerza Oficina
144039,2016-12-10,lima,cañete,san vicente de cañete,Fuerza Oficina
144041,2016-12-10,lima,lima,independencia,Fuerza Oficina
144165,2016-12-14,lima,lima,chorrillos,Fuerza Oficina
144172,2016-12-14,lima,lima,san isidro,Fuerza Oficina
144212,2016-12-14,lima,lima,san miguel,Fuerza Oficina
144366,2016-12-20,lima,lima,san juan de miraflores,Fuerza Oficina
144383,2016-12-20,lima,lima,independencia,Fuerza Oficina
144448,2016-12-20,lima,lima,independencia,Fuerza Oficina
144500,2016-12-21,lima,lima,independencia,Fuerza Oficina
144504,2016-12-21,lima,lima,independencia,Fuerza Oficina
144617,2016-12-22,lima,lima,san juan de miraflores,Fuerza Oficina
144630,2016-12-22,lima,lima,chorrillos,Fuerza Oficina
144685,2016-12-23,lima,lima,independencia,Fuerza Oficina
144710,2016-12-23,lima,lima,independencia,Fuerza Oficina
144723,2016-12-23,lima,lima,santiago de surco,Fuerza Oficina
144726,2016-12-23,lima,lima,independencia,Fuerza Oficina
144727,2016-12-23,lima,lima,san juan de miraflores,Fuerza Oficina
144763,2016-12-26,lima,lima,independencia,Fuerza Oficina
144771,2016-12-26,lima,lima,san juan de miraflores,Fuerza Oficina
144801,2016-12-27,lima,lima,san juan de miraflores,Fuerza Oficina
144861,2016-12-27,lima,lima,independencia,Fuerza Oficina
144879,2016-12-27,lima,lima,chorrillos,Fuerza Oficina
144939,2016-12-28,lima,lima,san isidro,Fuerza Oficina
144949,2016-12-28,lima,lima,san miguel,Fuerza Oficina
144972,2016-12-29,lima,lima,santiago de surco,Fuerza Oficina
145029,2016-12-29,lima,lima,santiago de surco,Fuerza Oficina
145228,2016-12-31,lima,lima,san juan de miraflores,Fuerza Oficina
145239,2016-12-31,lima,lima,san juan de miraflores,Fuerza Oficina
145302,2016-12-31,lima,lima,independencia,Fuerza Oficina
145321,2016-12-31,lima,lima,la victoria,Fuerza Oficina
145413,2017-01-04,lima,lima,san juan de miraflores,Fuerza Oficina
145420,2017-01-04,lima,lima,san juan de miraflores,Fuerza Oficina
145445,2017-01-05,lima,lima,san juan de miraflores,Fuerza Oficina
145461,2017-01-05,lima,lima,chorrillos,Fuerza Oficina
145463,2017-01-06,lima,lima,santiago de surco,Fuerza Oficina
145496,2017-01-06,lima,lima,san juan de miraflores,Fuerza Oficina
145500,2017-01-06,lima,lima,san miguel,Fuerza Oficina
145532,2017-01-09,lima,lima,san juan de miraflores,Fuerza Oficina
145581,2017-01-09,lima,lima,san juan de miraflores,Fuerza Oficina
145585,2017-01-09,lima,lima,santiago de surco,Fuerza Oficina
145586,2017-01-09,lima,lima,san juan de miraflores,Fuerza Oficina
145631,2017-01-10,lima,lima,san juan de miraflores,Fuerza Oficina
145633,2017-01-10,lima,lima,san miguel,Fuerza Oficina
145771,2017-01-12,lima,lima,independencia,Fuerza Oficina
145783,2017-01-12,lima,lima,san miguel,Fuerza Oficina
145785,2017-01-12,lima,lima,independencia,Fuerza Oficina
145795,2017-01-12,lima,lima,san juan de miraflores,Fuerza Oficina
145872,2017-01-14,lima,lima,independencia,Fuerza Oficina
145873,2017-01-14,lima,lima,san juan de miraflores,Fuerza Oficina
145952,2017-01-17,lima,lima,san juan de miraflores,Fuerza Oficina
145966,2017-01-17,lima,lima,santiago de surco,Fuerza Oficina
146016,2017-01-17,lima,lima,chorrillos,Fuerza Oficina
146035,2017-01-18,lima,lima,san miguel,Fuerza Oficina
146042,2017-01-18,lima,lima,santiago de surco,Fuerza Oficina
146045,2017-01-18,lima,cañete,san vicente de cañete,Fuerza Oficina
146050,2017-01-18,lima,lima,chorrillos,Fuerza Oficina
146060,2017-01-18,lima,lima,chorrillos,Fuerza Oficina
146116,2017-01-19,lima,lima,independencia,Fuerza Oficina
146127,2017-01-19,lima,lima,independencia,Fuerza Oficina
146189,2017-01-20,lima,lima,independencia,Fuerza Oficina
146234,2017-01-21,lima,cañete,san vicente de cañete,Fuerza Oficina
146270,2017-01-23,lima,lima,independencia,Fuerza Oficina
146341,2017-01-24,lima,lima,independencia,Fuerza Oficina
146509,2017-01-25,lima,lima,la victoria,Fuerza Oficina
146533,2017-01-26,lima,lima,independencia,Fuerza Oficina
146562,2017-01-26,lima,lima,independencia,Fuerza Oficina
146742,2017-01-28,lima,lima,santiago de surco,Fuerza Oficina
146774,2017-01-30,lima,lima,independencia,Fuerza Oficina
146818,2017-01-30,lima,lima,san juan de miraflores,Fuerza Oficina
146820,2017-01-30,lima,lima,la victoria,Fuerza Oficina
146827,2017-01-30,lima,lima,santiago de surco,Fuerza Oficina
146832,2017-01-30,lima,lima,la victoria,Fuerza Oficina
146857,2017-01-30,lima,lima,san juan de miraflores,Fuerza Oficina
146957,2017-01-31,lima,lima,independencia,Fuerza Oficina
146998,2017-01-31,lima,lima,la victoria,Fuerza Oficina
147061,2017-01-31,lima,lima,independencia,Fuerza Oficina
147136,2017-01-31,lima,lima,independencia,Fuerza Oficina
147150,2017-01-31,lima,lima,independencia,Fuerza Oficina
147209,2017-01-31,lima,lima,la victoria,Fuerza Oficina
147234,2017-02-02,lima,lima,santiago de surco,Fuerza Oficina
147239,2017-02-02,lima,lima,san juan de miraflores,Fuerza Oficina
147249,2017-02-02,lima,lima,la victoria,Fuerza Oficina
147257,2017-02-02,lima,lima,independencia,Fuerza Oficina
147288,2017-02-03,lima,lima,san miguel,Fuerza Oficina
147303,2017-02-03,lima,lima,independencia,Fuerza Oficina
147399,2017-02-07,lima,lima,independencia,Fuerza Oficina
147403,2017-02-07,lima,lima,independencia,Fuerza Oficina
147436,2017-02-08,lima,lima,independencia,Fuerza Oficina
147437,2017-02-08,lima,lima,independencia,Fuerza Oficina
147440,2017-02-08,lima,lima,santiago de surco,Fuerza Oficina
147454,2017-02-08,lima,lima,chorrillos,Fuerza Oficina
147478,2017-02-08,lima,lima,independencia,Fuerza Oficina
147481,2017-02-08,lima,lima,independencia,Fuerza Oficina
147496,2017-02-09,lima,lima,independencia,Fuerza Oficina
147506,2017-02-09,lima,lima,independencia,Fuerza Oficina
147546,2017-02-09,callao,callao,bellavista,Fuerza Oficina
147562,2017-02-10,lima,lima,independencia,Fuerza Oficina
147581,2017-02-10,lima,lima,independencia,Fuerza Oficina
147582,2017-02-10,lima,lima,independencia,Fuerza Oficina
147633,2017-02-13,lima,lima,independencia,Fuerza Oficina
147642,2017-02-13,lima,lima,independencia,Fuerza Oficina
147643,2017-02-13,lima,lima,san miguel,Fuerza Oficina
147646,2017-02-13,lima,lima,santiago de surco,Fuerza Oficina
147647,2017-02-13,lima,lima,independencia,Fuerza Oficina
147719,2017-02-14,lima,lima,independencia,Fuerza Oficina
147720,2017-02-14,lima,lima,santiago de surco,Fuerza Oficina
147737,2017-02-14,lima,lima,independencia,Fuerza Oficina
147753,2017-02-14,lima,lima,independencia,Fuerza Oficina
147770,2017-02-15,lima,lima,independencia,Fuerza Oficina
147818,2017-02-15,lima,lima,independencia,Fuerza Oficina
147904,2017-02-17,lima,lima,independencia,Fuerza Oficina
147905,2017-02-17,lima,lima,independencia,Fuerza Oficina
147933,2017-02-17,lima,lima,san juan de miraflores,Fuerza Oficina
147936,2017-02-17,lima,lima,independencia,Fuerza Oficina
148002,2017-02-20,lima,lima,chorrillos,Fuerza Oficina
148007,2017-02-20,lima,lima,independencia,Fuerza Oficina
148010,2017-02-20,lima,lima,san juan de miraflores,Fuerza Oficina
148030,2017-02-20,lima,lima,san juan de miraflores,Fuerza Oficina
148034,2017-02-20,lima,lima,independencia,Fuerza Oficina
148046,2017-02-20,callao,callao,bellavista,Fuerza Oficina
148053,2017-02-20,lima,lima,independencia,Fuerza Oficina
148080,2017-02-21,callao,callao,bellavista,Fuerza Oficina
148093,2017-02-21,lima,lima,independencia,Fuerza Oficina
148117,2017-02-21,lima,lima,san juan de miraflores,Fuerza Oficina
148128,2017-02-21,lima,lima,independencia,Fuerza Oficina
148213,2017-02-22,lima,lima,independencia,Fuerza Oficina
148221,2017-02-23,lima,lima,independencia,Fuerza Oficina
148222,2017-02-23,lima,lima,santiago de surco,Fuerza Oficina
148225,2017-02-23,lima,lima,independencia,Fuerza Oficina
148253,2017-02-23,lima,lima,independencia,Fuerza Oficina
148254,2017-02-23,lima,lima,independencia,Fuerza Oficina
148267,2017-02-23,lima,lima,chorrillos,Fuerza Oficina
148274,2017-02-23,lima,lima,independencia,Fuerza Oficina
148345,2017-02-24,lima,lima,santiago de surco,Fuerza Oficina
148370,2017-02-24,lima,lima,independencia,Fuerza Oficina
148383,2017-02-24,lima,lima,independencia,Fuerza Oficina
148409,2017-02-25,lima,lima,san miguel,Fuerza Oficina
148472,2017-02-27,lima,lima,independencia,Fuerza Oficina
148481,2017-02-27,lima,lima,independencia,Fuerza Oficina
148546,2017-02-27,lima,lima,san juan de miraflores,Fuerza Oficina
148552,2017-02-27,lima,lima,independencia,Fuerza Oficina
148587,2017-02-28,lima,lima,chorrillos,Fuerza Oficina
148589,2017-02-28,lima,lima,independencia,Fuerza Oficina
148649,2017-02-28,lima,lima,chorrillos,Fuerza Oficina
148722,2017-02-28,lima,lima,independencia,Fuerza Oficina
148803,2017-02-28,lima,lima,independencia,Fuerza Oficina
148809,2017-02-28,lima,lima,independencia,Fuerza Oficina
148813,2017-02-28,lima,lima,independencia,Fuerza Oficina
148836,2017-02-28,lima,lima,chorrillos,Fuerza Oficina
148844,2017-02-28,lima,lima,independencia,Fuerza Oficina
148851,2017-02-28,lima,lima,independencia,Fuerza Oficina
148859,2017-02-28,lima,lima,independencia,Fuerza Oficina
148870,2017-02-28,lima,lima,santiago de surco,Fuerza Oficina
148889,2017-03-02,lima,lima,chorrillos,Fuerza Oficina
149017,2017-03-07,lima,lima,independencia,Fuerza Oficina
149026,2017-03-07,lima,lima,san juan de miraflores,Fuerza Oficina
149046,2017-03-07,lima,lima,santiago de surco,Fuerza Oficina
149094,2017-03-08,lima,lima,independencia,Fuerza Oficina
149097,2017-03-08,lima,lima,independencia,Fuerza Oficina
149120,2017-03-09,lima,lima,santiago de surco,Fuerza Oficina
149123,2017-03-09,lima,lima,independencia,Fuerza Oficina
149124,2017-03-09,lima,lima,santiago de surco,Fuerza Oficina
149130,2017-03-09,lima,lima,independencia,Fuerza Oficina
149133,2017-03-09,lima,lima,independencia,Fuerza Oficina
149145,2017-03-09,lima,lima,santiago de surco,Fuerza Oficina
149153,2017-03-09,lima,lima,independencia,Fuerza Oficina
149158,2017-03-09,lima,lima,san miguel,Fuerza Oficina
149167,2017-03-09,lima,lima,santiago de surco,Fuerza Oficina
149193,2017-03-09,lima,lima,independencia,Fuerza Oficina
149207,2017-03-10,lima,lima,independencia,Fuerza Oficina
149213,2017-03-10,lima,lima,independencia,Fuerza Oficina
149288,2017-03-13,lima,lima,independencia,Fuerza Oficina
149296,2017-03-13,lima,lima,independencia,Fuerza Oficina
149337,2017-03-14,lima,lima,independencia,Fuerza Oficina
149358,2017-03-14,lima,lima,independencia,Fuerza Oficina
149398,2017-03-15,lima,lima,san miguel,Fuerza Oficina
149432,2017-03-15,lima,lima,independencia,Fuerza Oficina
149498,2017-03-16,lima,lima,san miguel,Fuerza Oficina
149500,2017-03-16,lima,lima,independencia,Fuerza Oficina
149518,2017-03-17,lima,lima,independencia,Fuerza Oficina
149528,2017-03-17,lima,lima,santiago de surco,Fuerza Oficina
149529,2017-03-17,lima,lima,independencia,Fuerza Oficina
149693,2017-03-21,lima,lima,independencia,Fuerza Oficina
149695,2017-03-21,lima,lima,independencia,Fuerza Oficina
149724,2017-03-21,lima,lima,independencia,Fuerza Oficina
149824,2017-03-23,lima,lima,santiago de surco,Fuerza Oficina
149881,2017-03-23,callao,callao,bellavista,Fuerza Oficina
149964,2017-03-25,lima,lima,independencia,Fuerza Oficina
150075,2017-03-28,lima,lima,independencia,Fuerza Oficina
150088,2017-03-28,lima,lima,independencia,Fuerza Oficina
150090,2017-03-28,lima,lima,san juan de miraflores,Fuerza Oficina
150134,2017-03-28,lima,lima,independencia,Fuerza Oficina
150151,2017-03-29,lima,lima,santiago de surco,Fuerza Oficina
150162,2017-03-29,lima,lima,san juan de miraflores,Fuerza Oficina
150171,2017-03-29,lima,lima,independencia,Fuerza Oficina
150180,2017-03-29,lima,lima,independencia,Fuerza Oficina
150211,2017-03-29,lima,lima,independencia,Fuerza Oficina
150216,2017-03-29,lima,lima,independencia,Fuerza Oficina
150223,2017-03-29,lima,lima,independencia,Fuerza Oficina
150225,2017-03-29,lima,lima,independencia,Fuerza Oficina
150231,2017-03-30,lima,lima,chorrillos,Fuerza Oficina
150249,2017-03-30,lima,lima,independencia,Fuerza Oficina
150339,2017-03-31,lima,lima,independencia,Fuerza Oficina
150382,2017-03-31,lima,lima,independencia,Fuerza Oficina
150384,2017-03-31,lima,lima,independencia,Fuerza Oficina
150388,2017-03-31,lima,lima,independencia,Fuerza Oficina
150520,2017-03-31,lima,lima,san juan de miraflores,Fuerza Oficina
150536,2017-03-31,lima,lima,independencia,Fuerza Oficina
150561,2017-03-31,lima,lima,san juan de miraflores,Fuerza Oficina
150634,2017-03-31,lima,lima,independencia,Fuerza Oficina
150636,2017-03-31,lima,lima,independencia,Fuerza Oficina
150701,2017-04-04,lima,lima,independencia,Fuerza Oficina
150795,2017-04-06,lima,lima,independencia,Fuerza Oficina
150825,2017-04-07,lima,lima,independencia,Fuerza Oficina
150829,2017-04-07,lima,lima,independencia,Fuerza Oficina
150927,2017-04-11,lima,lima,independencia,Fuerza Oficina
150930,2017-04-11,lima,lima,independencia,Fuerza Oficina
150931,2017-04-11,lima,lima,independencia,Fuerza Oficina
150943,2017-04-11,lima,lima,independencia,Fuerza Oficina
150944,2017-04-11,lima,lima,independencia,Fuerza Oficina
151018,2017-04-12,lima,lima,san miguel,Fuerza Oficina
151027,2017-04-12,lima,lima,independencia,Fuerza Oficina
151051,2017-04-12,lima,lima,independencia,Fuerza Oficina
151063,2017-04-12,lima,lima,independencia,Fuerza Oficina
151126,2017-04-17,lima,lima,independencia,Fuerza Oficina
151146,2017-04-17,lima,lima,independencia,Fuerza Oficina
151173,2017-04-18,lima,lima,independencia,Fuerza Oficina
151189,2017-04-18,lima,lima,independencia,Fuerza Oficina
151190,2017-04-18,lima,lima,independencia,Fuerza Oficina
